crash_id,crash_fatal_fl,crash_date_x,crash_time_x,case_id,rpt_street_pfx,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,street_name,street_name_2,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,atd_mode_category_metadata,motor_vehicle_fl,point,apd_confirmed_fatality,apd_confirmed_death_count,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,:@computed_region_8spj_utxs,:@computed_region_jcrc_4uuy,pedestrian_death_count,pedestrian_serious_injury_count,:@computed_region_q9nd_rr82,:@computed_region_e9j2_6w3z,motorcycle_death_count,:@computed_region_m2th_e4b7,motorcycle_serious_injury_count,other_death_count,:@computed_region_rxpj_nzrk,other_serious_injury_count,onsys_fl,private_dr_fl,rpt_block_num,street_nbr,contrib_factr_p1_id,contrib_factr_p2_id,pedestrian_fl,bicycle_fl,other_fl,rpt_latitude,rpt_longitude,motorcycle_fl,person_id,prsn_injry_sev_id,prsn_age,prsn_gndr_id,prsn_ethnicity_id,crash_date_y,crash_time_y,mode_desc,mode_id,timestamp,Month,Year,Year-Month,hour,dayofweek
16728076,N,2018-11-07T15:00:00.000,15:00:00,183111197,,MUELLER,BLVD,-1,N,30.30257775,-97.70494314,MUELLER BLVD,UNKNOWN,1,4,0,0,0,0,4,0,Passenger car & Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2595773, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2595772, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 3, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}]",Y,"{'type': 'Point', 'coordinates': [-97.70494314421, 30.3025777465405]}",N,0,0,4,0,0,9,19,0,0,10,38,0,309,0,0,33,0,N,N,4900,4900,,,,,,,,,P757898,Serious Injury,8,Male,White,2018-11-07T15:00:00.000,15:00:00,Passenger car,1,11/7/2018 15:00,11,2018,2018-11,15,2
16728076,N,2018-11-07T15:00:00.000,15:00:00,183111197,,MUELLER,BLVD,-1,N,30.30257775,-97.70494314,MUELLER BLVD,UNKNOWN,1,4,0,0,0,0,4,0,Passenger car & Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2595773, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2595772, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 3, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}]",Y,"{'type': 'Point', 'coordinates': [-97.70494314421, 30.3025777465405]}",N,0,0,4,0,0,9,19,0,0,10,38,0,309,0,0,33,0,N,N,4900,4900,,,,,,,,,P757900,Serious Injury,6,Male,White,2018-11-07T15:00:00.000,15:00:00,Passenger car,1,11/7/2018 15:00,11,2018,2018-11,15,2
16893193,Y,2019-02-09T12:48:00.000,12:48:00,190400694,,SPRINGDALE,RD,40,N,30.30356458,-97.67128982,SPRINGDALE RD,N/A,4,1,0,0,0,0,1,1,Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2613539, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.671289820659, 30.3035645759898]}",Y,1,1,1,0,0,1,19,0,0,8,48,0,309,0,0,33,0,N,N,6000,6068,,,,,,,,,P763937,Fatal Injury,13,Male,Black,2019-02-09T12:48:00.000,12:48:00,Passenger car,1,2/9/2019 12:48,2,2019,2019-02,12,5
16942598,N,2019-03-11T07:45:00.000,7:45:00,190700472,,NOT REPORTED,,-1,N,30.21771449,-97.68347807,US0183,E RIVERSIDE DR,1,1,0,0,0,4,1,0,Large passenger vehicle & Large passenger vehicle & Passenger car,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2618561, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 2, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2618564, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 1, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2618562, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 1, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.6834780740049, 30.2177144913791]}",N,0,0,1,0,0,2,25,0,0,4,3,0,484,0,0,20,0,Y,N,,2101,,,,,,,,,P765633,Serious Injury,7,Male,Unkown,2019-03-11T07:45:00.000,7:45:00,Large passenger vehicle,2,3/11/2019 7:45,3,2019,2019-03,7,0
16971646,Y,2019-03-21T07:40:00.000,7:40:00,190800389,,TERI,RD,-1,N,30.19870171,-97.74727767,TERI RD,PALO BLANCO LN,4,0,2,0,1,0,2,1,Passenger car & Large passenger vehicle,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2621630, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 2, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2621651, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.7472776660766, 30.1987017147669]}",Y,1,1,0,0,0,2,25,0,0,4,39,0,484,0,0,20,0,N,N,2400,2398,,,,,,,,,P766640,Fatal Injury,5,Female,Hispanic,2019-03-21T07:40:00.000,7:40:00,Passenger car,1,3/21/2019 7:40,3,2019,2019-03,7,3
16998249,N,2019-04-02T11:36:00.000,11:36:00,190920727,E,5TH,,35,N,30.2553372,-97.70727399,E 5TH ST,N/A,1,2,0,0,0,0,2,0,Large passenger vehicle & Passenger car,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2623744, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2623743, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 2, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}]",Y,"{'type': 'Point', 'coordinates': [-97.7072739852624, 30.2553372011999]}",N,0,0,2,0,0,3,7,0,0,3,29,0,309,0,0,1,0,N,N,,3193,19,,,,,,,,P767290,Serious Injury,14,Male,Hispanic,2019-04-02T11:36:00.000,11:36:00,Passenger car,1,4/2/2019 11:36,4,2019,2019-04,11,1
17103968,N,2019-06-03T11:48:00.000,11:48:00,191540801,W,WILLIAM CANNON,DR,40,N,30.19930331,-97.79504741,W WILLIAM CANNON DR,MT CARRELL DR,1,1,0,1,1,0,2,0,Passenger car & Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2634731, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2634727, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}]",Y,"{'type': 'Point', 'coordinates': [-97.7950474149322, 30.1993033120899]}",N,0,0,1,0,0,5,5,0,0,1,,0,329,0,0,23,0,N,N,1100,,,,,,,,,,P771166,Serious Injury,15,Female,Hispanic,2019-06-03T11:48:00.000,11:48:00,Passenger car,1,6/3/2019 11:48,6,2019,2019-06,11,0
17152302,N,2019-06-27T09:00:00.000,9:00:00,191780498,,WESTGATE,BLVD,35,N,30.23197402,-97.80062766,WESTOAK DR,S LAMAR BLVD,1,5,0,0,2,0,5,0,Passenger car & Large passenger vehicle & Passenger car & Large passenger vehicle,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2639503, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2639501, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 3, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2639500, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 2, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2639509, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.8006276575854, 30.2319740162172]}",N,0,0,5,0,0,5,5,0,0,1,92,0,373,0,0,23,0,N,N,4500,2300,,,,,,,,,P772796,Serious Injury,10,Female,White,2019-06-27T09:00:00.000,9:00:00,Passenger car,1,6/27/2019 9:00,6,2019,2019-06,9,3
11420230,N,2010-06-02T19:23:00.000,19:23:00,101531980,E,RIVERSIDE,DR,0,N,30.24733301,-97.73322317,E RIVERSIDE DR,N/A,1,1,2,1,0,0,4,0,Passenger car & Large passenger vehicle,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2125425, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 2, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2125421, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}]",Y,"{'type': 'Point', 'coordinates': [-97.73322317, 30.24733301]}",N,0,0,1,0,0,9,8,0,0,10,64,0,309,0,0,55,0,N,N,1400,1447,,,,,,,,,PP1455369,Serious Injury,14,Male,Hispanic,2010-06-02T19:23:00.000,19:23:00,Large passenger vehicle,2,6/2/2010 19:23,6,2010,2010-06,19,2
11551936,N,2010-07-30T19:25:00.000,19:25:00,10-2111983,E,13TH,ST,30,N,30.27729478,-97.70248247,E 13TH ST,UNKNOWN,1,1,0,0,4,0,1,0,Passenger car & Pedestrian,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2133242, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 4, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2133245, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.70248247, 30.27729478]}",N,0,0,0,0,0,1,7,0,1,8,69,0,309,0,0,1,0,N,N,3100,3100,,,Y,,,,,,PP1462775,Serious Injury,6,Male,Black,2010-07-30T19:25:00.000,19:25:00,Pedestrian,7,7/30/2010 19:25,7,2010,2010-07,19,4
11712939,N,2010-11-02T07:04:00.000,7:04:00,103060352,,RAMPART,ST,35,N,30.41447475,-97.69331247,RAMPART ST,W PARMER LN,1,1,1,0,0,1,2,0,Pedestrian & Pedestrian & Passenger car,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2144624, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2144619, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2144637, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 1, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.69331247, 30.41447475]}",N,0,0,0,0,0,7,22,0,1,7,,0,217,0,0,18,0,N,N,,,,,Y,,,,,,PP1473551,Serious Injury,9,Female,Black,2010-11-02T07:04:00.000,7:04:00,Pedestrian,7,11/2/2010 7:04,11,2010,2010-11,7,1
12588250,N,2010-02-24T20:05:00.000,20:05:00,10551830,,CLUBVIEW,AVE,30,N,30.22933478,-97.70424248,CLUBVIEW AVE,UNKNOWN,1,1,0,2,1,0,3,0,Pedestrian & Passenger car & Pedestrian & Pedestrian,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2156079, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2156083, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2156104, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2156080, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.70424248, 30.22933478]}",N,0,0,0,0,0,3,8,0,1,3,46,0,365,0,0,55,0,N,N,1600,1600,,,Y,,,,,,PP1484319,Serious Injury,10,Female,Hispanic,2010-02-24T20:05:00.000,20:05:00,Pedestrian,7,2/24/2010 20:05,2,2010,2010-02,20,2
12079182,N,2011-05-06T19:56:00.000,19:56:00,111262037,,LA CROSSE,AVE,40,N,30.19583058,-97.90674157,LA CROSSE AVE,N/A,1,1,0,0,1,0,1,0,Bicycle & Passenger car,"[{""mode_id"": 5, ""mode_desc"": ""Bicycle"", ""unit_id"": 2169771, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2169764, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.90674157, 30.19583058]}",N,0,0,0,0,1,8,35,0,0,2,,0,531,0,0,10,0,N,N,7500,7517,29,,,Y,,,,,PP1497279,Serious Injury,9,Male,White,2011-05-06T19:56:00.000,19:56:00,Bicycle,5,5/6/2011 19:56,5,2011,2011-05,19,4
12109229,N,2011-06-01T20:46:00.000,20:46:00,11-1521981,,SANCHEZ,ST,0,N,30.28203668,-97.7069908,SANCHEZ ST,E MARTIN LUTHER KING JR BLVD,1,1,0,0,1,0,1,0,Bicycle & Large passenger vehicle,"[{""mode_id"": 5, ""mode_desc"": ""Bicycle"", ""unit_id"": 2171965, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2171966, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.7069908, 30.28203668]}",N,0,0,0,0,1,1,7,0,0,8,69,0,309,0,0,1,0,N,N,1800,1898,,,,Y,,,,,PP1499371,Serious Injury,13,Male,Black,2011-06-01T20:46:00.000,20:46:00,Bicycle,5,6/1/2011 20:46,6,2011,2011-06,20,2
12139742,N,2011-04-16T20:31:00.000,20:31:00,11-1061967,,LANGSTON,DR,25,N,30.31952477,-97.66744248,LANGSTON DR,N/A,1,1,0,0,1,0,1,0,Large passenger vehicle & Bicycle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2172849, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 5, ""mode_desc"": ""Bicycle"", ""unit_id"": 2172850, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.66744248, 30.31952477]}",N,0,0,0,0,1,1,19,0,0,8,41,0,309,0,0,33,0,N,N,7400,7400,,,,Y,,,,,PP1500180,Serious Injury,8,Male,Black,2011-04-16T20:31:00.000,20:31:00,Bicycle,5,4/16/2011 20:31,4,2011,2011-04,20,5
12147683,N,2011-06-13T16:17:00.000,16:17:00,11-1641361,N,LAMAR,BLVD,40,N,30.38194509,-97.68635307,SL0275,W BRAKER LN,1,1,0,0,1,0,1,0,Motor vehicle – other & Pedestrian,"[{""mode_id"": 4, ""mode_desc"": ""Motor vehicle \u2013 other"", ""unit_id"": 2173340, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2173345, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.68635307, 30.38194509]}",N,0,0,0,0,0,4,47,0,1,9,,0,217,0,0,78,0,Y,N,11300,11299,,,Y,,,,,,PP1500649,Serious Injury,14,Male,Hispanic,2011-06-13T16:17:00.000,16:17:00,Pedestrian,7,6/13/2011 16:17,6,2011,2011-06,16,0
12152948,N,2011-03-27T02:28:00.000,2:28:00,11-0860347,S,IH 35 SB,FWY,65,N,30.18421554,-97.77483023,IH0035,N/A,1,1,0,0,3,0,1,0,Pedestrian & Large passenger vehicle & Passenger car,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2174420, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2174423, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2174447, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.77483023, 30.18421554]}",N,0,0,0,0,0,2,25,0,1,4,,0,373,0,0,23,0,Y,N,7000,,,,Y,,,,,,PP1501662,Serious Injury,15,Male,White,2011-03-27T02:28:00.000,2:28:00,Pedestrian,7,3/27/2011 2:28,3,2011,2011-03,2,6
12214096,N,2011-05-27T14:42:00.000,14:42:00,11-1471542,W,SLAUGHTER,LN,45,N,30.1781348,-97.83879244,W SLAUGHTER LN,LINDSHIRE LN,1,1,0,0,1,0,1,0,Bicycle & Passenger car,"[{""mode_id"": 5, ""mode_desc"": ""Bicycle"", ""unit_id"": 2178836, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2178837, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.83879244, 30.1781348]}",N,0,0,0,0,1,5,37,0,0,1,,0,369,0,0,22,0,N,N,,,,,,Y,,,,,PP1505794,Serious Injury,10,Male,White,2011-05-27T14:42:00.000,14:42:00,Bicycle,5,5/27/2011 14:42,5,2011,2011-05,14,4
12274259,N,2011-05-01T17:24:00.000,17:24:00,111211473,,FENCE,,30,N,30.19541623,-97.7292208,FENCE ROW,N/A,1,1,0,0,4,0,1,0,Large passenger vehicle & Bicycle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2182847, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 4, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 5, ""mode_desc"": ""Bicycle"", ""unit_id"": 2182844, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.7292208, 30.19541623]}",N,0,0,0,0,1,2,25,0,0,4,61,0,484,0,0,20,0,N,N,5800,5861,22,,,Y,,,,,PP1509571,Serious Injury,8,Female,Hispanic,2011-05-01T17:24:00.000,17:24:00,Bicycle,5,5/1/2011 17:24,5,2011,2011-05,17,6
12356822,N,2011-10-12T16:58:00.000,16:58:00,11-2851298,,RESEARCH NB,BLVD,65,N,30.36937052,-97.71942024,US0183,N/A,1,1,0,0,3,0,1,0,Pedestrian & Passenger car & Large passenger vehicle,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2188688, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2188685, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2188718, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.71942024, 30.36937052]}",N,0,0,0,0,0,7,22,0,1,7,16,0,63,0,0,18,0,Y,N,8800,,,,Y,,,,,,PP1515082,Serious Injury,14,Female,White,2011-10-12T16:58:00.000,16:58:00,Pedestrian,7,10/12/2011 16:58,10,2011,2011-10,16,2
